UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Timestamp,Last_Maintenance_Date,Days_Until_Next_Maintenance,Type_encoded
159,M15018,M,292.998248725029,313.14039542122913,1535.4960002727526,41.61728232359675,213.75115777558761,0,0,0,0,0,0,2023-01-07 14:00:00,2023-01-07 14:00:00,0.0,2
160,L47339,L,301.40166718840874,303.0656303125853,1450.491415013893,47.069248640634775,210.41512167408936,0,0,0,0,0,0,2023-01-07 15:00:00,2023-01-07 15:00:00,0.0,1
161,L47340,L,293.98355882446896,305.2860457488913,1326.060727538193,61.02237600169771,209.42677820261122,1,0,0,0,1,0,2023-01-07 16:00:00,2023-01-07 16:00:00,0.0,1
162,L47341,L,301.89547046498996,310.45179568096046,1441.6838977365057,51.14802967926182,214.98120716710616,1,0,0,0,1,0,2023-01-07 17:00:00,2023-01-07 17:00:00,0.0,1
163,L47342,L,303.58505459215473,313.7722933237455,1568.7706792414892,36.68619708262843,-0.2969724741579981,0,0,0,0,0,0,2023-01-07 18:00:00,2023-01-07 18:00:00,0.0,1
164,M15023,M,294.68418698622537,301.2122304643912,1439.4240412732315,44.04888311893387,4.925661043284653,0,0,0,0,0,0,2023-01-07 19:00:00,2023-01-07 18:00:00,0.0,2
165,M15024,M,302.8974745558875,307.5101279847027,1434.8405190364938,44.63487868050558,2.418643549781654,0,0,0,0,0,0,2023-01-07 20:00:00,2023-01-07 18:00:00,0.0,2
166,L47345,L,300.3936869605096,309.7249842174247,1730.210363606137,27.10403027520852,9.608350647394003,0,0,0,0,0,0,2023-01-07 21:00:00,2023-01-07 21:00:00,0.0,1
167,H29580,H,302.1550260851911,307.7224006140951,1621.2274750315073,33.79994938082971,1.619900497107734,0,0,0,0,0,0,2023-01-07 22:00:00,2023-01-07 22:00:00,0.0,0
168,H29581,H,307.0425831587042,296.7092082537331,1437.2991562103475,42.44074034475818,15.522402887879306,0,0,0,0,0,0,2023-01-07 23:00:00,2023-01-07 22:00:00,0.0,0
169,L47348,L,297.3008966596278,310.64498084102644,1452.8971569138516,62.2097430041302,18.82155037093042,1,0,0,1,0,0,2023-01-08 00:00:00,2023-01-08 00:00:00,0.0,1
170,L47349,L,,,,,,0,0,0,0,0,0,2023-01-08 01:00:00,2023-01-08 01:00:00,0.0,1
171,M15030,M,294.3718669565566,308.74594896384076,1600.9258542814878,35.83389298435328,18.518056018138246,0,0,0,0,0,0,2023-01-08 02:00:00,2023-01-08 02:00:00,0.0,2
172,L47351,L,294.5071442017029,303.2746714260442,1443.018646895258,51.16387901347597,26.95798483561604,0,0,0,0,0,0,2023-01-08 03:00:00,2023-01-08 03:00:00,0.0,1
173,M15032,M,297.76659680071725,305.59868778187627,1919.0713949810904,21.780552009902774,23.500280888352837,0,0,0,0,0,0,2023-01-08 04:00:00,2023-01-08 04:00:00,0.0,2
174,M15033,M,299.76874815579947,316.28276787968673,1569.2233064999052,34.71753462326228,30.407331092706016,0,0,0,0,0,0,2023-01-08 05:00:00,2023-01-08 05:00:00,0.0,2
175,L47354,L,299.4757045409075,312.3584060442818,1307.557840123489,56.941231361589125,30.07124157664794,0,0,0,0,0,0,2023-01-08 06:00:00,2023-01-08 06:00:00,0.0,1
176,L47355,L,301.97922514527477,311.09517078763656,1384.2775972700772,44.71774112696492,43.666078113024945,0,0,0,0,0,0,2023-01-08 07:00:00,2023-01-08 06:00:00,0.0,1
177,L47356,L,298.2767526748942,309.7679252516764,1624.976509444999,35.583554827100805,37.96987071428363,0,0,0,0,0,0,2023-01-08 08:00:00,2023-01-08 08:00:00,0.0,1
178,L47357,L,304.82781959211354,305.1060371738044,2035.083927850819,21.17927026910978,40.38858398337732,0,0,0,0,0,0,2023-01-08 09:00:00,2023-01-08 09:00:00,0.0,1
179,L47358,L,297.0142716407818,307.26137506802695,1432.4693308277458,50.58151675089991,42.87618752445683,0,0,0,0,0,0,2023-01-08 10:00:00,2023-01-08 10:00:00,0.0,1
180,L47359,L,310.5881719048829,307.93534032039764,1330.7802501150245,49.785773614772005,41.719453022884046,0,0,0,0,0,0,2023-01-08 11:00:00,2023-01-08 10:00:00,0.0,1
181,L47360,L,301.06331178509186,310.8718757467727,1481.1202677364483,50.50535034153119,50.05734451142809,0,0,0,0,0,0,2023-01-08 12:00:00,2023-01-08 10:00:00,0.0,1
182,H29595,H,294.32011470973345,315.3613778602364,1817.648959248159,23.97944786458921,50.85483530362928,0,0,0,0,0,0,2023-01-08 13:00:00,2023-01-08 13:00:00,0.0,0
183,M15042,M,293.24823344561014,313.43355376449557,1338.8234901175415,48.59158465759867,56.659543973720396,0,0,0,0,0,0,2023-01-08 14:00:00,2023-01-08 13:00:00,0.0,2
184,L47363,L,300.3124186810717,301.5576222663355,1483.4318243125495,40.847595915168974,53.471197505938655,0,0,0,0,0,0,2023-01-08 15:00:00,2023-01-08 13:00:00,0.0,1
185,L47364,L,297.20220662836823,309.2482426326636,1674.457958484935,30.330062454464922,62.28935020232401,0,0,0,0,0,0,2023-01-08 16:00:00,2023-01-08 16:00:00,0.0,1
186,L47365,L,301.4655164785187,311.64787542496106,1420.4267324530192,38.45139091374521,63.95478742242458,0,0,0,0,0,0,2023-01-08 17:00:00,2023-01-08 16:00:00,0.0,1
187,L47366,L,300.2707229606645,311.1961176445372,1261.937422568269,58.357815583802456,62.32668736717193,0,0,0,0,0,0,2023-01-08 18:00:00,2023-01-08 18:00:00,0.0,1
188,L47367,L,297.8875299307915,305.45533718042816,1396.4420516111632,42.6195354603524,67.59314568887427,0,0,0,0,0,0,2023-01-08 19:00:00,2023-01-08 18:00:00,0.0,1
189,L47368,L,294.4679463239433,322.1373309239627,1629.941899199563,33.48458314444489,67.79001183742463,0,0,0,0,0,0,2023-01-08 20:00:00,2023-01-08 20:00:00,0.0,1
190,M15049,M,291.4300051312364,302.4235511077777,1558.8769226480044,42.935115307846324,64.38170314891342,0,0,0,0,0,0,2023-01-08 21:00:00,2023-01-08 21:00:00,0.0,2
191,L47370,L,296.18845505179695,303.3309383394873,1481.1311947333234,49.52340178801504,71.47035623026409,0,0,0,0,0,0,2023-01-08 22:00:00,2023-01-08 21:00:00,0.0,1
192,L47371,L,302.1136881071759,309.4931688517838,1686.4524298627239,35.37798147275029,72.60492036138963,0,0,0,0,0,0,2023-01-08 23:00:00,2023-01-08 23:00:00,0.0,1
193,H29606,H,299.1928406415196,318.3061296691263,1417.0183638461676,52.494880417697956,76.24748541079168,0,0,0,0,0,0,2023-01-09 00:00:00,2023-01-09 00:00:00,0.0,0
194,H29607,H,292.5542037611652,304.4868090206565,1698.9963726989838,34.691348067139856,83.95851047889981,0,0,0,0,0,0,2023-01-09 01:00:00,2023-01-09 01:00:00,0.0,0
195,M15054,M,299.00698572195125,307.25598712234665,2655.0866344306473,11.655664274306616,81.24453968235635,1,0,0,1,0,0,2023-01-09 02:00:00,2023-01-09 02:00:00,0.0,2
196,L47375,L,300.0717979871182,313.5414755362326,1423.7578082203052,43.66128747947512,87.71482116863412,0,0,0,0,0,0,2023-01-09 03:00:00,2023-01-09 02:00:00,0.0,1
197,H29610,H,294.30019643989107,308.5164094070665,1421.641644726145,49.46189353947674,88.61888937090681,0,0,0,0,0,0,2023-01-09 04:00:00,2023-01-09 02:00:00,0.0,0
198,M15057,M,299.11880883048605,307.0341343598339,1526.536579942269,39.71455476522382,93.74331724061193,0,0,0,0,0,0,2023-01-09 05:00:00,2023-01-09 05:00:00,0.0,2
199,L47378,L,298.68453847722066,311.3470260698437,1581.5509436116406,35.7931964753597,96.61520511663943,0,0,0,0,0,0,2023-01-09 06:00:00,2023-01-09 06:00:00,0.0,1
200,L47379,L,293.2221547515991,309.87531871330856,1382.9717866159388,47.34124040420553,101.19751005675005,0,0,0,0,0,0,2023-01-09 07:00:00,2023-01-09 06:00:00,0.0,1
201,L47380,L,300.04710313841036,313.42220592165074,1654.896333531092,35.118345246234036,104.51579689810775,0,0,0,0,0,0,2023-01-09 08:00:00,2023-01-09 08:00:00,0.0,1
202,L47381,L,300.8703535615695,314.5437640850544,1567.694569274384,40.910208297456975,106.0092023418813,0,0,0,0,0,0,2023-01-09 09:00:00,2023-01-09 09:00:00,0.0,1
203,M15062,M,303.3455147719045,309.9367005537431,1640.6038993544141,36.42394248648407,107.53793673149052,0,0,0,0,0,0,2023-01-09 10:00:00,2023-01-09 10:00:00,0.0,2
204,L47383,L,303.2126012407744,309.86523905686374,1523.1767907774245,38.29289999128449,111.80138108726351,0,0,0,0,0,0,2023-01-09 11:00:00,2023-01-09 10:00:00,0.0,1
205,L47384,L,292.1553375526532,309.5019879502426,1678.4884757914854,32.70353929093431,118.8965219031055,0,0,0,0,0,0,2023-01-09 12:00:00,2023-01-09 12:00:00,0.0,1
206,M15065,M,294.25567455861983,310.88901347621237,1330.3594276669683,52.07665391783543,114.39371836575923,0,0,0,0,0,0,2023-01-09 13:00:00,2023-01-09 13:00:00,0.0,2
207,L47386,L,300.86280486505785,308.9581853287681,1598.680350964722,36.29649141853293,119.95854557993623,0,0,0,0,0,0,2023-01-09 14:00:00,2023-01-09 14:00:00,0.0,1
208,M15067,M,300.7572236154599,308.69715244893854,1412.034753877048,61.30948425634401,121.79352987875038,1,0,0,1,0,0,2023-01-09 15:00:00,2023-01-09 15:00:00,0.0,2
209,L47388,L,300.76306162907497,314.19992739839955,1586.3752496964573,37.01748358061127,127.15080526653398,0,0,0,0,0,0,2023-01-09 16:00:00,2023-01-09 16:00:00,0.0,1
210,L47389,L,315.94161868384214,315.695059429756,1515.577258742782,41.88077385909605,125.62399201303191,0,0,0,0,0,0,2023-01-09 17:00:00,2023-01-09 16:00:00,0.0,1
211,L47390,L,301.017212845265,301.64501445583613,1540.9528523047554,36.17301988715667,123.55376166599244,0,0,0,0,0,0,2023-01-09 18:00:00,2023-01-09 18:00:00,0.0,1
212,L47391,L,303.68523062988305,308.7468965822509,1600.5389991881357,33.80336841208126,128.88333477357887,0,0,0,0,0,0,2023-01-09 19:00:00,2023-01-09 19:00:00,0.0,1
213,H29626,H,302.75965055900366,305.4770755318423,1345.256117204585,52.48811049864203,130.72762459745095,0,0,0,0,0,0,2023-01-09 20:00:00,2023-01-09 20:00:00,0.0,0
214,L47393,L,301.3835985893774,307.24472825746085,1348.6959588444395,45.637451361075854,137.36182959863766,0,0,0,0,0,0,2023-01-09 21:00:00,2023-01-09 20:00:00,0.0,1
215,M15074,M,296.8877117113911,310.4836791444594,1533.5600985356427,37.80499684800432,134.4695067299794,0,0,0,0,0,0,2023-01-09 22:00:00,2023-01-09 22:00:00,0.0,2
216,L47395,L,301.77302064372464,311.7328107253236,1507.229535820906,40.77280709654256,143.66891364169803,0,0,0,0,0,0,2023-01-09 23:00:00,2023-01-09 23:00:00,0.0,1
217,L47396,L,294.8071296412188,308.07527518578206,1508.5905196055728,39.276339699814436,142.01517359879648,0,0,0,0,0,0,2023-01-10 00:00:00,2023-01-09 23:00:00,0.0,1
218,L47397,L,297.2447744046975,299.5460269733231,1664.8469068867928,30.85266051516455,146.4319345690733,0,0,0,0,0,0,2023-01-10 01:00:00,2023-01-10 01:00:00,0.0,1
219,L47398,L,296.1145911240801,304.08381856527126,1441.397524391779,37.829059279248085,146.8972164307204,0,0,0,0,0,0,2023-01-10 02:00:00,2023-01-10 01:00:00,0.0,1
220,M15079,M,298.6942624008613,312.69540304446673,1424.1745941613672,46.37181611717439,148.35518241635057,0,0,0,0,0,0,2023-01-10 03:00:00,2023-01-10 01:00:00,0.0,2
221,L47400,L,308.8481770481559,295.6754628179893,1469.6278333004586,52.28916589326527,151.67755247248598,0,0,0,0,0,0,2023-01-10 04:00:00,2023-01-10 04:00:00,0.0,1
222,H29635,H,289.93055313287635,314.05687375338,1805.0632980537955,25.018789562217588,154.94696330051542,0,0,0,0,0,0,2023-01-10 05:00:00,2023-01-10 05:00:00,0.0,0
223,L47402,L,301.54306993089756,311.03923111441776,1328.7335156777665,44.67368721786302,163.67481300052583,0,0,0,0,0,0,2023-01-10 06:00:00,2023-01-10 05:00:00,0.0,1
224,L47403,L,291.08834237463685,314.7593878091137,1569.0509944394398,35.59782645363117,154.15504996334914,0,0,0,0,0,0,2023-01-10 07:00:00,2023-01-10 07:00:00,0.0,1
225,L47404,L,296.17627392636314,307.6707439178515,1582.3754938956938,28.632426199391745,163.56455122370318,0,0,0,0,0,0,2023-01-10 08:00:00,2023-01-10 08:00:00,0.0,1
226,L47405,L,303.2746459833249,298.8531179326648,1393.366429173178,55.69647735523147,164.12738795070203,0,0,0,0,0,0,2023-01-10 09:00:00,2023-01-10 09:00:00,0.0,1
227,L47406,L,298.6149523517495,310.41399375417274,1367.987669326244,51.01103765939239,165.48686891988658,0,0,0,0,0,0,2023-01-10 10:00:00,2023-01-10 09:00:00,0.0,1
228,L47407,L,293.42157846069244,314.4650703452411,1532.614166842045,36.133912975774294,161.1528710291076,0,0,0,0,0,0,2023-01-10 11:00:00,2023-01-10 11:00:00,0.0,1
229,M15088,M,295.0699162642026,312.8274758564825,1650.3048916529904,38.172943908856986,171.6810364452976,0,0,0,0,0,0,2023-01-10 12:00:00,2023-01-10 12:00:00,0.0,2
230,L47409,L,301.4134728043198,305.39876308962045,1547.7005000826543,31.97909030503157,172.63792241644384,0,0,0,0,0,0,2023-01-10 13:00:00,2023-01-10 13:00:00,0.0,1
231,L47410,L,295.0016163776734,309.0060209861047,1570.198256878685,35.7627304453179,172.58240935017668,0,0,0,0,0,0,2023-01-10 14:00:00,2023-01-10 14:00:00,0.0,1
232,L47411,L,299.30750061167174,305.9064542926798,1413.4449632341368,43.06793033350527,177.1230772784305,0,0,0,0,0,0,2023-01-10 15:00:00,2023-01-10 14:00:00,0.0,1
233,L47412,L,298.4304758629098,304.56602980197175,1405.6592800504093,46.63991778072935,178.1516984949552,0,0,0,0,0,0,2023-01-10 16:00:00,2023-01-10 14:00:00,0.0,1
234,L47413,L,295.26011450426023,312.8709889511523,1503.8400998232978,32.059579749687956,175.95176208377765,0,0,0,0,0,0,2023-01-10 17:00:00,2023-01-10 17:00:00,0.0,1
235,L47414,L,307.9732375902517,302.7958365278513,1462.5216095651358,42.79181626932689,183.25549769782862,0,0,0,0,0,0,2023-01-10 18:00:00,2023-01-10 17:00:00,0.0,1
236,M15095,M,301.00634500518174,304.1171538722159,1704.028613541576,34.05075012912884,186.68064776782842,0,0,0,0,0,0,2023-01-10 19:00:00,2023-01-10 19:00:00,0.0,2
237,L47416,L,288.9140917616014,303.1334253120192,1492.4621589704182,39.93104601147992,186.40870533624022,0,0,0,0,0,0,2023-01-10 20:00:00,2023-01-10 19:00:00,0.0,1
238,M15097,M,298.87165397793564,301.1259996695127,1517.4059526759283,36.74885103521087,190.75826091959718,0,0,0,0,0,0,2023-01-10 21:00:00,2023-01-10 21:00:00,0.0,2
239,L47418,L,294.9142928166789,308.78518370521294,1373.7148408205553,51.258036294434056,193.31323295999047,0,0,0,0,0,0,2023-01-10 22:00:00,2023-01-10 22:00:00,0.0,1
240,L47419,L,301.9004616620282,313.63555517948,1525.7150216153898,30.339292046733338,198.02910593257766,0,0,0,0,0,0,2023-01-10 23:00:00,2023-01-10 23:00:00,0.0,1
241,M15100,M,294.4199656839847,307.23482120319215,1325.8179736471686,51.4374259947136,196.69957189729004,0,0,0,0,0,0,2023-01-11 00:00:00,2023-01-11 00:00:00,0.0,2
242,L47421,L,297.5023589234041,301.05346209633797,1778.0035301605642,25.302319594565635,202.32100439405752,0,0,0,0,0,0,2023-01-11 01:00:00,2023-01-11 01:00:00,0.0,1
243,L47422,L,300.32071577993327,312.13073862306055,1344.3709338815204,56.85800059264763,201.09212266610027,1,0,0,0,1,0,2023-01-11 02:00:00,2023-01-11 02:00:00,0.0,1
244,L47423,L,301.9614447476501,316.08867916634273,1494.786324295265,44.232058041576394,209.6999243956134,0,0,0,0,0,0,2023-01-11 03:00:00,2023-01-11 03:00:00,0.0,1
245,M15104,M,292.5659648889181,305.1757412029136,1410.3256622099073,48.886961874501765,204.73433828634037,0,0,0,0,0,0,2023-01-11 04:00:00,2023-01-11 04:00:00,0.0,2
246,M15105,M,,,,,,0,0,0,0,0,0,2023-01-11 05:00:00,2023-01-11 05:00:00,0.0,2
247,L47426,L,295.7647731327173,310.5131678452045,1541.1942572324676,33.180597332165114,211.70884405583004,0,0,0,0,0,0,2023-01-11 06:00:00,2023-01-11 06:00:00,0.0,1
248,L47427,L,295.0536542322019,315.78997943376686,1459.27948820988,46.0555180796038,211.8907099085939,0,0,0,0,0,0,2023-01-11 07:00:00,2023-01-11 07:00:00,0.0,1
249,L47428,L,,,,,,1,0,0,0,1,0,2023-01-11 08:00:00,2023-01-11 08:00:00,0.0,1
250,L47429,L,299.86663128193015,302.06445518764025,1384.0448976613363,55.07502674454572,220.10808321693733,1,0,0,0,1,0,2023-01-11 09:00:00,2023-01-11 09:00:00,0.0,1
251,L47430,L,292.29103770994334,311.2548873592968,1640.6770358711449,32.70804358905061,-8.87341597358982,0,0,0,0,0,0,2023-01-11 10:00:00,2023-01-11 10:00:00,0.0,1
252,M15111,M,,,,,,0,0,0,0,0,0,2023-01-11 11:00:00,2023-01-11 10:00:00,0.0,2
253,L47432,L,,,,,,0,0,0,0,0,0,2023-01-11 12:00:00,2023-01-11 12:00:00,0.0,1
254,L47433,L,302.7205771818791,305.5880704537658,1380.3013036519194,48.89115691646096,7.4119075821523595,0,0,0,0,0,0,2023-01-11 13:00:00,2023-01-11 12:00:00,0.0,1
255,L47434,L,291.11594682934776,312.8534535304687,1510.1902256395942,37.83151050332182,2.6574724143082293,0,0,0,0,0,0,2023-01-11 14:00:00,2023-01-11 14:00:00,0.0,1
256,L47435,L,295.8234328342529,310.6710816241281,1475.5004855534305,39.65059808911593,12.58728894272378,0,0,0,0,0,0,2023-01-11 15:00:00,2023-01-11 14:00:00,0.0,1
257,L47436,L,303.8870441598478,304.7039064215457,1330.8557463635968,63.99650303809096,14.900890170919572,0,0,0,0,0,0,2023-01-11 16:00:00,2023-01-11 16:00:00,0.0,1
258,L47437,L,294.8075379245638,308.2297515459666,1646.1199290588293,29.571555301715403,10.269813682310765,0,0,0,0,0,0,2023-01-11 17:00:00,2023-01-11 17:00:00,0.0,1
259,L47438,L,300.14415104599846,301.8743335401131,1482.1122427250325,36.67424924225793,17.55223345085901,0,0,0,0,0,0,2023-01-11 18:00:00,2023-01-11 17:00:00,0.0,1
260,M15119,M,,,,,,1,0,0,1,0,0,2023-01-11 19:00:00,2023-01-11 19:00:00,1.0,2
261,M15120,M,294.0107266072667,307.07280990510066,1499.431477639262,49.59592684402839,24.724333458498002,0,0,0,0,0,0,2023-01-11 20:00:00,2023-01-11 20:00:00,0.0,2
262,L47441,L,297.8554398244223,306.1609779975871,1637.5087597218744,31.16244347809134,20.74406918385184,0,0,0,0,0,0,2023-01-11 21:00:00,2023-01-11 21:00:00,0.0,1
263,M15122,M,283.38624436106954,308.0461553086093,1745.4362031088883,28.48701159341869,22.33651941602882,0,0,0,0,0,0,2023-01-11 22:00:00,2023-01-11 22:00:00,0.0,2
264,M15123,M,,,,,,0,0,0,0,0,0,2023-01-11 23:00:00,2023-01-11 23:00:00,0.0,2
265,L47444,L,296.9778584892432,312.38805765320427,1428.1144830175494,47.63136331824095,30.61873792213737,0,0,0,0,0,0,2023-01-12 00:00:00,2023-01-11 23:00:00,0.0,1
266,L47445,L,,,,,,0,0,0,0,0,0,2023-01-12 01:00:00,2023-01-11 23:00:00,0.0,1
267,H29680,H,305.4501947598172,307.3680421574682,1444.03687296746,43.22224453802282,38.83426556064352,0,0,0,0,0,0,2023-01-12 02:00:00,2023-01-11 23:00:00,0.0,0
268,L47447,L,,,,,,0,0,0,0,0,0,2023-01-12 03:00:00,2023-01-12 03:00:00,0.0,1
269,H29682,H,295.9256913412168,309.87535405762463,1821.1842817395705,25.093420743691613,43.229754160799665,0,0,0,0,0,0,2023-01-12 04:00:00,2023-01-12 04:00:00,0.0,0
270,L47449,L,298.62149467500876,306.00361620607936,1462.856288024741,36.503770353489244,51.58365186197034,0,0,0,0,0,0,2023-01-12 05:00:00,2023-01-12 05:00:00,0.0,1
271,H29684,H,304.5813757511868,307.4163489868894,1491.9046469904508,39.83218891597905,46.88263875673165,0,0,0,0,0,0,2023-01-12 06:00:00,2023-01-12 06:00:00,0.0,0
272,M15131,M,291.59740955771497,307.4063524953967,1461.014037142027,40.832777155948214,54.551336827009365,0,0,0,0,0,0,2023-01-12 07:00:00,2023-01-12 06:00:00,0.0,2
273,L47452,L,303.41684460453797,310.4645016812233,1436.3635875418781,40.756004198616246,55.73554223742375,0,0,0,0,0,0,2023-01-12 08:00:00,2023-01-12 06:00:00,0.0,1
274,L47453,L,298.17387504967905,306.2824223517589,1402.0723580703104,47.44328698229435,58.757675936572376,0,0,0,0,0,0,2023-01-12 09:00:00,2023-01-12 06:00:00,0.0,1
275,L47454,L,,,,,,0,0,0,0,0,0,2023-01-12 10:00:00,2023-01-12 10:00:00,0.0,1
276,L47455,L,300.1290020459352,317.2133111526646,1394.1712108250422,54.44477394429029,69.07089263546149,0,0,0,0,0,0,2023-01-12 11:00:00,2023-01-12 11:00:00,0.0,1
277,M15136,M,298.9328838251956,312.2977362537511,1742.337777016246,25.343539876898873,67.74702314776022,0,0,0,0,0,0,2023-01-12 12:00:00,2023-01-12 12:00:00,0.0,2
278,H29691,H,295.2981923794543,304.4405716485761,1471.29271969783,50.67479876565941,71.54197178924609,0,0,0,0,0,0,2023-01-12 13:00:00,2023-01-12 13:00:00,0.0,0
279,M15138,M,298.34527196820136,310.67186666522826,1642.000785047224,29.881668721300176,76.46271674088473,0,0,0,0,0,0,2023-01-12 14:00:00,2023-01-12 14:00:00,0.0,2
280,L47459,L,296.2756872129088,308.65384986996344,1811.9297466322823,23.13450806161519,76.05204013010321,0,0,0,0,0,0,2023-01-12 15:00:00,2023-01-12 15:00:00,0.0,1
281,M15140,M,298.64427185181626,309.93236541780766,1445.7466523912435,44.188156693922686,80.68999375556787,0,0,0,0,0,0,2023-01-12 16:00:00,2023-01-12 15:00:00,0.0,2
282,L47461,L,301.1392469646857,308.64272439841824,1590.0341995742062,36.49158630296849,79.24710137064001,0,0,0,0,0,0,2023-01-12 17:00:00,2023-01-12 17:00:00,0.0,1
283,M15142,M,305.3408133984254,313.66724173203744,1417.306694938619,48.850772366112984,82.22273541017022,0,0,0,0,0,0,2023-01-12 18:00:00,2023-01-12 17:00:00,0.0,2
284,L47463,L,292.5992485939484,309.81742016687696,1451.0994330531437,43.40224223684784,87.74850977031349,0,0,0,0,0,0,2023-01-12 19:00:00,2023-01-12 17:00:00,0.0,1
285,L47464,L,307.9286271771545,308.00943981110777,2022.0222915863667,19.169378396927414,86.92604740449669,0,0,0,0,0,0,2023-01-12 20:00:00,2023-01-12 20:00:00,0.0,1
286,L47465,L,289.35122287306905,313.17720148141586,1573.6805007047044,36.24487492075069,88.31252621975482,0,0,0,0,0,0,2023-01-12 21:00:00,2023-01-12 21:00:00,0.0,1
287,L47466,L,,,,,,0,0,0,0,0,0,2023-01-12 22:00:00,2023-01-12 22:00:00,0.0,1
288,L47467,L,300.9041735645308,308.86849056223394,1790.9793193064497,31.19462795880188,99.32127414506661,0,0,0,0,0,0,2023-01-12 23:00:00,2023-01-12 23:00:00,0.0,1
289,H29702,H,299.5066804410948,309.8695503258885,1391.889949042844,42.475372290977894,102.51150123078894,0,0,0,0,0,0,2023-01-13 00:00:00,2023-01-12 23:00:00,0.0,0
290,L47469,L,295.29715199442654,307.96193226313943,1427.296730155269,46.65114383768326,102.90566379291707,0,0,0,0,0,0,2023-01-13 01:00:00,2023-01-12 23:00:00,0.0,1
291,L47470,L,,,,,,0,0,0,0,0,0,2023-01-13 02:00:00,2023-01-12 23:00:00,2.0,1
292,L47471,L,,,,,,0,0,0,0,0,0,2023-01-13 03:00:00,2023-01-12 23:00:00,0.0,1
293,L47472,L,295.4490456527947,304.88471790356596,1351.4701345420601,40.80174519114521,103.01519894565487,0,0,0,0,0,0,2023-01-13 04:00:00,2023-01-12 23:00:00,0.0,1
294,H29707,H,301.9929940664958,303.8269305290125,1340.2389382454542,44.79759428752972,108.41119619204068,0,0,0,0,0,0,2023-01-13 05:00:00,2023-01-12 23:00:00,0.0,0
295,M15154,M,299.7530064457156,301.98585268528734,1349.0570894402474,49.551042847650976,115.10663444597256,0,0,0,0,0,0,2023-01-13 06:00:00,2023-01-13 06:00:00,0.0,2
296,M15155,M,294.97846538896687,304.48313412831607,1687.0254007540034,30.1712475925268,119.40843047819696,0,0,0,0,0,0,2023-01-13 07:00:00,2023-01-13 07:00:00,0.0,2
297,L47476,L,302.120664484482,307.68447215179737,1369.5584491753802,45.80590304772777,121.70744180410624,0,0,0,0,0,0,2023-01-13 08:00:00,2023-01-13 07:00:00,0.0,1
